"exper" "male" "school" "wage" "region"
9 0 11 4.85932445526123 "South"
7 0 10 5.1037073135376 "North"
6 0 10 18.515775680542 "North"
9 0 10 5.47127628326416 "Center"
10 0 9 5.60792922973633 "South"
8 0 10 5.45075941085815 "Center"
8 0 10 6.73689365386963 "Center"
6 0 10 3.46744346618652 "Center"
5 0 10 7.47182750701904 "South"
5 0 10 4.40591907501221 "Center"
9 0 10 5.35889291763306 "North"
8 0 10 1.7498425245285 "North"
5 0 9 2.31090307235718 "South"
9 0 10 10.8415775299072 "South"
10 0 9 2.7560019493103 "Center"
9 0 10 3.98089170455933 "Center"
9 0 10 3.42538547515869 "South"
8 0 9 1.1942675113678 "Center"
8 0 10 3.96129894256592 "Center"
8 0 10 2.24426102638245 "South"
9 0 9 5.97133779525757 "North"
6 0 10 1.84392011165619 "North"
8 0 10 4.13400316238403 "South"
5 0 10 0.518682956695557 "South"
4 0 10 5.64665508270264 "Center"
9 0 10 10.9729709625244 "North"
3 0 10 1.01910829544067 "Center"
4 0 9 3.79132533073425 "South"
8 0 9 3.06222438812256 "South"
9 0 10 7.04311609268188 "Center"
7 0 10 1.98336243629456 "Center"
8 0 9 3.1453959941864 "South"
4 0 9 3.35232996940613 "South"
5 0 11 0.554104089736938 "South"
4 0 9 0.324970752000809 "Center"
9 0 10 4.49126243591309 "Center"
3 0 9 0.551465511322021 "South"
9 0 8 5.71249055862427 "Center"
4 0 9 2.42500472068787 "Center"
9 0 6 4.51732397079468 "North"
8 0 9 4.63015174865723 "Center"
3 0 9 2.32729053497314 "Center"
9 0 8 2.14355707168579 "South"
9 0 9 3.67466926574707 "North"
3 0 8 1.48126208782196 "Center"
3 0 8 1.67616498470306 "North"
10 1 12 11.4558038711548 "Center"
7 1 14 2.93328857421875 "North"
12 1 11 6.2191309928894 "South"
12 1 12 6.91537761688232 "Center"
11 1 11 4.94656276702881 "North"
12 1 12 5.13456392288208 "Center"
10 1 12 3.06222438812256 "South"
7 1 11 5.5872163772583 "Center"
11 1 12 7.6555609703064 "North"
10 1 14 16.6564502716064 "Center"
9 1 15 3.21688222885132 "South"
12 1 12 6.82876062393188 "Center"
8 1 11 1.03288006782532 "Center"
11 1 12 3.49093580245972 "South"
10 1 12 6.13099908828735 "North"
11 1 13 4.63844394683838 "North"
7 1 15 7.96178340911865 "South"
8 1 15 8.94582366943359 "South"
9 1 13 2.44977951049805 "Center"
11 1 12 2.63294053077698 "North"
14 1 8 6.18937206268311 "North"
9 1 12 2.04148292541504 "Center"
10 1 11 1.09279382228851 "Center"
8 1 14 0.734933853149414 "Center"
11 1 12 3.50318479537964 "South"
6 1 14 9.03356170654297 "North"
9 1 15 8.75796222686768 "North"
12 1 10 4.89955902099609 "South"
8 1 13 6.34826564788818 "South"
11 1 12 2.91173791885376 "Center"
5 1 15 3.26637268066406 "North"
8 1 12 4.33294343948364 "Center"
10 1 12 3.25272488594055 "Center"
12 1 12 10.5646743774414 "Center"
12 1 12 7.94475889205933 "Center"
11 1 12 6.12444877624512 "Center"
15 1 8 3.23937797546387 "Center"
9 1 12 2.52945780754089 "Center"
12 1 11 2.96252417564392 "South"
16 1 8 5.73799610137939 "Center"
9 1 14 9.79911804199219 "North"
11 1 12 6.12444877624512 "Center"
9 1 15 15.7167673110962 "North"
7 1 12 7.46417188644409 "South"
9 1 12 2.35904693603516 "South"
12 1 12 6.11974143981934 "South"
8 1 15 12.2048892974854 "South"
8 1 12 5.57324838638306 "Center"
13 1 9 4.42321300506592 "Center"
7 1 12 10.9684991836548 "Center"
12 1 10 2.00296449661255 "North"
14 1 9 7.83929443359375 "South"
11 1 12 4.8253231048584 "North"
9 1 11 3.34060835838318 "South"
9 1 13 6.27829027175903 "Center"
11 1 10 2.07473182678223 "South"
10 1 11 3.67466926574707 "North"
8 1 14 5.4109206199646 "North"
9 1 13 6.63481950759888 "South"
6 1 13 3.36844682693481 "South"
9 1 11 6.35530376434326 "Center"
11 1 12 4.89955902099609 "South"
9 1 12 4.7491340637207 "South"
11 1 12 2.46558451652527 "Center"
11 1 12 7.04311609268188 "North"
6 1 11 2.59220862388611 "South"
9 1 11 4.89955902099609 "Center"
6 1 12 4.98659086227417 "South"
5 1 14 3.07553195953369 "North"
9 1 12 4.39408540725708 "South"
7 1 12 7.72488689422607 "South"
5 1 14 14.3825769424438 "South"
10 1 10 9.63442707061768 "North"
7 1 12 5.73822212219238 "North"
9 1 10 4.3388466835022 "North"
10 1 12 4.41133451461792 "South"
8 1 14 10.6349773406982 "North"
9 1 12 7.6963906288147 "North"
6 1 14 11.6609506607056 "North"
5 1 14 1.38465797901154 "South"
6 1 13 1.48619961738586 "Center"
4 1 14 5.08629369735718 "Center"
8 1 12 9.03464794158936 "North"
10 1 11 2.44977951049805 "South"
14 1 9 7.19622755050659 "North"
12 1 11 5.51200389862061 "North"
9 1 12 3.21438455581665 "Center"
13 1 8 1.03170597553253 "North"
11 1 10 6.12444877624512 "Center"
3 1 15 6.45550012588501 "North"
4 1 12 2.34372854232788 "North"
11 1 12 4.89955902099609 "North"
7 1 14 3.98089170455933 "Center"
8 1 10 0.868558168411255 "Center"
12 1 11 6.73689365386963 "Center"
6 1 12 0.831952273845673 "Center"
7 1 13 4.54959058761597 "South"
6 1 11 6.00889301300049 "North"
10 1 12 8.68558216094971 "North"
12 1 10 3.06222438812256 "Center"
11 1 8 1.52500236034393 "North"
10 1 12 5.34536695480347 "South"
13 1 10 7.04311609268188 "Center"
6 1 12 6.12444877624512 "South"
6 1 14 3.59564423561096 "Center"
14 1 9 3.67611193656921 "North"
8 1 14 2.04898834228516 "North"
6 1 14 2.44977951049805 "South"
9 1 12 3.001300573349 "South"
11 1 9 5.07524061203003 "North"
8 1 14 4.48551177978516 "North"
11 1 12 8.95300960540771 "North"
7 1 10 1.0734988451004 "North"
7 1 14 14.2903804779053 "North"
8 1 13 4.89955902099609 "South"
9 1 12 8.26800632476807 "Center"
7 1 12 3.43449473381042 "Center"
11 1 12 7.34933853149414 "North"
7 1 14 4.85104846954346 "Center"
12 1 10 4.72839546203613 "North"
10 1 12 5.51200389862061 "North"
9 1 12 6.80869770050049 "Center"
12 1 10 2.61757254600525 "South"
7 1 12 4.02562093734741 "South"
8 1 12 5.43731546401978 "Center"
9 1 12 12.2838945388794 "South"
9 1 12 3.98089170455933 "North"
11 1 10 4.04836463928223 "Center"
6 1 13 11.0924940109253 "Center"
9 1 12 5.20578145980835 "North"
10 1 9 3.12226796150208 "Center"
13 1 9 3.98089170455933 "North"
10 1 11 7.26405191421509 "North"
8 1 12 5.83013868331909 "North"
8 1 13 3.19196796417236 "North"
11 1 11 3.91563129425049 "Center"
8 1 12 3.33283948898315 "North"
7 1 14 4.60440492630005 "North"
11 1 10 2.84678554534912 "Center"
8 1 9 1.08817088603973 "Center"
7 1 12 1.43296408653259 "North"
10 1 9 3.8277804851532 "South"
8 1 12 8.11489486694336 "North"
8 1 12 7.46417188644409 "North"
8 1 12 5.81682825088501 "South"
8 1 11 6.43376445770264 "North"
11 1 10 2.53201603889465 "Center"
9 1 12 4.49606609344482 "North"
9 1 10 1.79782211780548 "Center"
10 1 12 5.20578145980835 "North"
5 1 12 0.318471342325211 "South"
10 1 9 5.91446781158447 "North"
8 1 12 10.1984996795654 "South"
8 1 12 4.74644804000854 "South"
8 1 9 5.42848873138428 "South"
6 1 11 4.25401926040649 "South"
8 1 12 6.12444877624512 "North"
9 1 12 4.89955902099609 "North"
8 1 13 7.96178340911865 "North"
7 1 13 5.85198783874512 "Center"
8 1 13 4.1904125213623 "North"
9 1 12 2.33826231956482 "South"
7 1 12 7.96178340911865 "Center"
12 1 10 2.7560019493103 "North"
7 1 13 5.94293403625488 "Center"
10 1 12 2.11491751670837 "South"
7 1 13 5.0526704788208 "North"
13 1 8 3.18471336364746 "South"
3 1 11 1.64726555347443 "Center"
6 1 12 5.20578145980835 "South"
6 1 14 10.6157112121582 "South"
10 1 11 4.81316900253296 "South"
8 1 13 9.93341636657715 "North"
9 1 12 5.67853784561157 "South"
8 1 12 3.57832956314087 "South"
8 1 11 4.61616992950439 "Center"
7 1 12 8.03943729400635 "South"
9 1 13 7.14519023895264 "Center"
8 1 10 7.43324327468872 "North"
4 1 12 2.00801610946655 "Center"
10 1 11 2.00296449661255 "North"
8 1 12 3.28121995925903 "North"
4 1 12 1.99356079101562 "Center"
11 1 11 9.3755578994751 "Center"
7 1 13 5.97133779525757 "North"
7 1 13 9.75318431854248 "South"
5 1 12 4.59333658218384 "North"
9 1 12 7.04311609268188 "Center"
9 1 11 5.59750270843506 "South"
5 1 12 6.25568675994873 "North"
4 1 11 2.76131224632263 "Center"
9 1 8 4.89955902099609 "Center"
10 1 11 10.1053409576416 "North"
8 1 12 2.56973433494568 "Center"
6 1 11 7.73516702651978 "Center"
9 1 10 2.7560019493103 "South"
8 1 11 9.35390758514404 "North"
6 1 11 5.77580261230469 "South"
7 1 12 5.00653648376465 "South"
11 1 8 5.70915079116821 "Center"
8 1 9 0.525819480419159 "North"
6 1 12 2.14355707168579 "Center"
8 1 11 7.6555609703064 "Center"
7 1 12 8.57422828674316 "Center"
7 1 12 3.11209774017334 "Center"
9 1 12 3.97691082954407 "North"
5 1 12 3.76592040061951 "Center"
9 1 12 7.34933853149414 "South"
12 1 8 1.04115629196167 "North"
6 1 9 5.81822633743286 "Center"
7 1 11 0.221160650253296 "Center"
6 1 11 4.89955902099609 "North"
4 1 11 3.10703754425049 "North"
8 1 11 3.8370041847229 "North"
8 1 12 4.38665771484375 "South"
2 1 12 3.72844481468201 "North"
8 1 11 4.59333658218384 "South"
8 1 12 6.32201147079468 "North"
12 1 8 6.05095529556274 "South"
7 1 11 4.39270830154419 "North"
3 1 12 6.43067121505737 "North"
5 1 12 5.73248386383057 "Center"
5 1 11 4.59333658218384 "South"
5 1 12 3.68601083755493 "South"
8 1 12 7.15604543685913 "Center"
9 1 12 7.04311609268188 "North"
8 1 11 4.77707004547119 "Center"
3 1 11 9.49289608001709 "Center"
7 1 13 3.79132533073425 "North"
9 1 12 3.36844682693481 "South"
9 1 11 3.98089170455933 "North"
6 1 10 5.73248386383057 "North"
10 1 11 2.20586204528809 "Center"
10 1 10 1.9053840637207 "Center"
5 1 11 4.77707004547119 "South"
3 1 12 2.38109421730042 "North"
4 1 12 4.55698823928833 "South"
10 1 11 7.96178340911865 "North"
8 1 11 5.53863191604614 "North"
5 1 13 9.66301918029785 "South"
5 1 12 5.20578145980835 "South"
4 1 11 6.40787410736084 "North"
7 1 11 5.69623517990112 "South"
5 1 11 39.8089179992676 "Center"
7 1 12 4.59333658218384 "Center"
8 1 12 9.56945133209229 "North"
6 1 12 8.57422828674316 "South"
7 1 12 0.762537002563477 "South"
6 1 12 5.72532749176025 "South"
6 1 11 18.4734191894531 "North"
2 1 13 3.36413383483887 "North"
10 1 9 4.73211479187012 "North"
7 1 8 2.14355707168579 "Center"
9 1 11 4.13400316238403 "North"
9 1 11 7.68469142913818 "Center"
6 1 11 3.7052915096283 "South"
7 1 12 5.40751314163208 "North"
6 1 12 3.9676661491394 "Center"
5 1 11 6.09838724136353 "Center"
6 1 11 3.31740975379944 "Center"
5 1 11 11.7228717803955 "Center"
6 1 11 3.74546265602112 "South"
8 1 10 7.96178340911865 "Center"
9 1 9 2.54099464416504 "North"
7 1 11 4.22002649307251 "South"
9 1 11 4.45859861373901 "Center"
7 1 11 7.6555609703064 "Center"
8 1 11 5.38413095474243 "South"
8 1 11 5.66530990600586 "North"
7 1 11 5.20578145980835 "South"
7 1 10 5.44912958145142 "South"
7 1 11 4.11413335800171 "South"
5 1 12 11.8895969390869 "Center"
4 1 10 3.06222438812256 "South"
4 1 11 4.56271457672119 "South"
9 1 10 4.89955902099609 "North"
10 1 10 0.826125383377075 "South"
7 1 8 1.83733463287354 "South"
4 1 11 6.27756023406982 "North"
4 1 11 4.74644804000854 "Center"
7 1 11 5.20578145980835 "North"
7 1 11 3.20940113067627 "North"
7 1 10 5.20578145980835 "Center"
8 1 10 5.81822633743286 "North"
8 1 10 6.23943853378296 "North"
2 1 11 11.8114366531372 "Center"
9 1 10 5.81822633743286 "Center"
9 1 11 2.9047966003418 "Center"
5 1 12 4.10338068008423 "Center"
8 1 11 7.34933853149414 "Center"
7 1 10 0.50470894575119 "North"
9 1 9 0.469721734523773 "South"
7 1 11 4.63150835037231 "Center"
8 1 11 3.59854626655579 "Center"
4 1 11 6.43067121505737 "South"
7 1 10 6.36942672729492 "Center"
5 1 10 4.35178232192993 "South"
8 1 10 4.68483734130859 "South"
4 1 10 3.97044324874878 "North"
8 1 11 10.7071132659912 "North"
7 1 10 4.74644804000854 "Center"
5 1 10 9.84365940093994 "North"
2 1 12 4.50626087188721 "North"
8 1 9 5.46396923065186 "Center"
8 1 10 4.19962215423584 "Center"
7 1 11 3.18471336364746 "Center"
8 1 11 5.62670230865479 "North"
7 1 10 2.14355707168579 "North"
6 1 9 3.67466926574707 "South"
7 1 10 5.7406849861145 "Center"
8 1 11 7.96178340911865 "North"
8 1 10 1.37800097465515 "South"
8 1 11 5.13287115097046 "South"
7 1 10 3.06222438812256 "North"
9 1 11 6.82438564300537 "Center"
10 1 9 1.31328392028809 "Center"
10 1 9 5.51200389862061 "South"
4 1 13 5.93951892852783 "South"
6 1 11 6.58679103851318 "South"
6 1 11 4.09463167190552 "Center"
6 1 11 6.60978269577026 "North"
7 1 9 5.35245943069458 "Center"
5 1 9 2.0603506565094 "South"
4 1 8 3.63967251777649 "South"
7 1 10 6.57875061035156 "South"
7 1 10 2.51424741744995 "South"
8 1 9 5.3287525177002 "South"
9 1 8 7.34933853149414 "Center"
3 1 8 9.09918117523193 "North"
7 1 10 8.66609477996826 "North"
7 1 10 2.17139554023743 "Center"
5 1 11 9.2993631362915 "North"
6 1 10 2.8152163028717 "South"
9 1 10 7.04311609268188 "South"
6 1 10 7.46305084228516 "North"
7 1 10 5.39287853240967 "North"
9 1 10 3.25199604034424 "North"
5 1 11 4.28711414337158 "South"
5 1 10 5.91514348983765 "Center"
7 1 10 7.13498306274414 "North"
4 1 10 11.6364526748657 "North"
6 1 9 5.1778244972229 "North"
6 1 7 4.65406942367554 "Center"
3 1 8 0.776759386062622 "Center"
3 1 10 5.38413095474243 "North"
10 1 12 11.1989917755127 "Center"
9 1 12 7.45358467102051 "Center"
11 1 12 7.8115611076355 "Center"
8 1 12 8.26800632476807 "North"
14 1 8 1.85157752037048 "Center"
10 1 11 4.5122709274292 "South"
8 1 10 3.78980898857117 "South"
9 1 13 3.5713791847229 "North"
10 1 14 10.6157112121582 "North"
11 1 12 5.51200389862061 "North"
7 1 15 12.0867319107056 "Center"
9 1 12 4.89955902099609 "South"
7 1 12 2.58757972717285 "North"
11 1 12 3.15318155288696 "North"
8 1 14 2.4419527053833 "Center"
10 1 12 3.87812161445618 "North"
5 1 14 6.07769727706909 "Center"
14 1 10 5.47977018356323 "South"
11 1 12 8.71728134155273 "South"
14 1 8 5.65432119369507 "North"
8 1 10 7.60074806213379 "North"
6 1 14 8.10654354095459 "South"
12 1 10 2.36452031135559 "Center"
11 1 9 4.1904125213623 "South"
12 1 12 5.66171264648438 "South"
10 1 12 7.96178340911865 "Center"
11 1 12 5.84606456756592 "Center"
7 1 14 4.12182188034058 "Center"
18 1 6 5.06161499023438 "South"
16 1 8 5.24880647659302 "North"
16 1 8 4.0991358757019 "North"
11 1 11 12.3279228210449 "South"
9 1 14 25.0767345428467 "South"
10 1 12 5.84947347640991 "North"
11 1 12 5.51200389862061 "Center"
11 1 13 3.06222438812256 "Center"
12 1 12 8.32042217254639 "Center"
8 1 15 0.891244411468506 "Center"
7 1 15 7.82834577560425 "Center"
12 1 11 4.39877557754517 "Center"
11 1 13 8.4503173828125 "Center"
16 1 6 0.23144719004631 "Center"
9 1 9 2.67248678207397 "North"
13 1 6 3.58120369911194 "North"
14 1 8 10.4115629196167 "South"
17 1 6 7.00636959075928 "South"
11 1 13 9.58232307434082 "North"
8 1 12 4.59333658218384 "South"
11 1 12 6.75723314285278 "Center"
10 1 10 7.34933853149414 "South"
9 1 14 10.3948211669922 "North"
11 1 12 6.51096963882446 "South"
12 1 11 18.3733463287354 "Center"
15 1 4 3.56497764587402 "South"
9 1 13 9.02398109436035 "Center"
8 1 13 6.21019124984741 "North"
9 1 12 6.43067121505737 "South"
7 1 14 10.1053409576416 "Center"
11 1 12 11.7853145599365 "Center"
6 1 12 3.47021770477295 "Center"
9 1 12 4.24628448486328 "Center"
7 1 14 6.2554874420166 "Center"
9 1 13 13.6098861694336 "Center"
11 1 12 6.43067121505737 "South"
9 1 12 6.73689365386963 "South"
9 1 13 5.88770532608032 "Center"
9 1 12 1.74164009094238 "Center"
6 1 13 10.4367952346802 "Center"
9 1 13 5.12973976135254 "Center"
6 1 13 7.01179790496826 "South"
8 1 14 10.5646743774414 "Center"
18 1 4 9.09918117523193 "Center"
6 1 12 3.30756592750549 "Center"
10 1 11 3.55833888053894 "Center"
10 1 12 7.34933853149414 "South"
10 1 10 5.49271202087402 "North"
10 1 10 1.56113398075104 "North"
10 1 11 12.1515293121338 "North"
15 1 8 4.79612016677856 "North"
11 1 12 5.41401290893555 "Center"
9 1 13 6.63481950759888 "South"
11 1 12 12.4890718460083 "North"
11 1 12 3.06222438812256 "Center"
9 1 13 5.98434686660767 "North"
10 1 12 7.50816535949707 "Center"
9 1 12 12.8532381057739 "Center"
11 1 12 5.81822633743286 "Center"
11 1 12 7.55694723129272 "North"
6 1 13 2.31615519523621 "South"
11 1 12 4.28711414337158 "North"
6 1 14 11.3302307128906 "Center"
11 1 11 3.25635313987732 "South"
10 1 12 4.8253231048584 "Center"
10 1 10 9.91029167175293 "South"
17 1 6 5.60688972473145 "South"
7 1 12 4.1539740562439 "North"
8 1 12 4.87456130981445 "South"
7 1 12 1.66343057155609 "Center"
8 1 12 3.25877642631531 "South"
7 1 10 6.96656036376953 "North"
8 1 13 10.2272348403931 "Center"
11 1 10 2.81417965888977 "South"
9 1 11 5.20578145980835 "Center"
9 1 12 10.4942502975464 "North"
8 1 12 9.79911804199219 "North"
5 1 13 9.76406764984131 "North"
12 1 11 7.96178340911865 "North"
10 1 12 4.28711414337158 "Center"
8 1 13 7.04311609268188 "South"
12 1 9 3.64198470115662 "North"
9 1 12 6.56391286849976 "South"
7 1 12 13.7717332839966 "Center"
10 1 9 4.15139532089233 "South"
10 1 8 2.54777073860168 "Center"
15 1 6 6.73689365386963 "North"
8 1 12 4.28711414337158 "North"
8 1 12 9.18667316436768 "Center"
8 1 12 5.81822633743286 "Center"
8 1 12 7.04311609268188 "Center"
8 1 11 4.15962553024292 "South"
10 1 12 4.97611474990845 "South"
8 1 12 5.13099193572998 "Center"
12 1 9 5.35889291763306 "North"
13 1 8 2.642338514328 "Center"
7 1 11 3.82165598869324 "North"
10 1 11 4.59333658218384 "North"
8 1 12 4.59241771697998 "Center"
13 1 8 5.51200389862061 "Center"
7 1 12 5.75550603866577 "South"
8 1 12 4.09433174133301 "South"
9 1 12 3.18000221252441 "Center"
11 1 11 6.95637035369873 "South"
8 1 13 10.5553951263428 "South"
9 1 10 3.61312699317932 "South"
10 1 12 9.7644510269165 "North"
4 1 11 2.79360818862915 "Center"
10 1 11 5.20578145980835 "South"
9 1 12 4.60440492630005 "North"
10 1 11 9.18667316436768 "North"
9 1 12 8.15703105926514 "Center"
10 1 12 10.110200881958 "North"
9 1 12 12.1692295074463 "South"
8 1 12 5.98834991455078 "North"
10 1 12 16.2297897338867 "South"
9 1 12 7.56878852844238 "South"
11 1 10 10.1846160888672 "North"
11 1 9 7.00353002548218 "North"
7 1 12 4.12260627746582 "South"
7 1 12 3.38439249992371 "Center"
10 1 11 4.81490135192871 "South"
5 1 12 7.12029409408569 "South"
8 1 11 3.67466926574707 "South"
5 1 12 9.18667316436768 "Center"
11 1 7 6.13099908828735 "South"
7 1 11 2.7560019493103 "North"
8 1 11 5.81822633743286 "Center"
6 1 11 11.3302307128906 "North"
9 1 9 1.60035848617554 "South"
6 1 10 1.30990779399872 "North"
6 1 11 2.44306778907776 "Center"
11 1 9 4.09045743942261 "North"
7 1 10 4.34985256195068 "Center"
10 1 10 11.1263408660889 "North"
7 1 10 0.683265805244446 "South"
6 1 11 7.31623363494873 "North"
10 1 11 4.89955902099609 "North"
11 1 10 6.73689365386963 "South"
5 1 12 6.26500988006592 "North"
10 1 11 3.36498022079468 "Center"
7 1 12 4.16907930374146 "North"
8 1 11 5.2423267364502 "North"
8 1 12 2.82041025161743 "Center"
9 1 12 8.57422828674316 "North"
7 1 11 9.18667316436768 "Center"
7 1 10 4.17289304733276 "Center"
7 1 9 10.1331787109375 "North"
10 1 11 5.84666585922241 "Center"
10 1 10 7.6555609703064 "South"
8 1 12 3.24970746040344 "Center"
4 1 13 5.67291831970215 "Center"
10 1 8 4.09463167190552 "South"
6 1 11 7.34933853149414 "Center"
9 1 12 8.20097827911377 "South"
8 1 11 5.20578145980835 "North"
7 1 11 9.95222949981689 "Center"
8 1 10 2.96942973136902 "Center"
14 1 6 5.51200389862061 "Center"
18 1 3 5.51682615280151 "North"
8 1 12 14.3924551010132 "South"
12 1 7 5.0526704788208 "North"
10 1 10 10.4256601333618 "North"
9 1 12 6.26054763793945 "Center"
6 1 11 2.7560019493103 "Center"
6 1 11 4.06935596466064 "North"
9 1 11 3.76717686653137 "Center"
4 1 11 2.25006914138794 "North"
8 1 12 4.59870910644531 "South"
9 1 11 1.58330917358398 "Center"
8 1 12 8.92142295837402 "North"
8 1 13 20.8453960418701 "South"
6 1 11 4.89955902099609 "Center"
9 1 11 4.01805877685547 "South"
8 1 10 6.25204133987427 "Center"
8 1 11 3.43519639968872 "South"
9 1 11 5.74497318267822 "North"
7 1 12 5.95515489578247 "Center"
2 1 13 4.78424644470215 "North"
10 1 7 4.0355396270752 "North"
8 1 13 8.94195938110352 "South"
9 1 12 9.18667316436768 "North"
14 1 6 5.45950841903687 "Center"
10 1 8 5.8159122467041 "Center"
7 1 11 2.64072418212891 "South"
8 1 9 2.44977951049805 "North"
8 1 9 2.78953003883362 "Center"
8 1 12 7.91233158111572 "South"
3 1 10 5.92504835128784 "Center"
6 1 10 7.96178340911865 "North"
8 1 11 4.03003835678101 "Center"
9 1 10 4.61159515380859 "South"
5 1 11 5.15374851226807 "North"
7 1 11 5.3078556060791 "South"
8 1 11 7.61286067962646 "North"
8 1 11 8.88045120239258 "South"
9 1 9 3.36844682693481 "Center"
6 1 9 5.16440010070801 "Center"
11 1 9 4.79965686798096 "South"
11 1 5 3.80264282226562 "South"
5 1 9 2.55780124664307 "Center"
5 1 10 5.51200389862061 "South"
7 1 11 13.4693975448608 "Center"
10 1 10 7.04311609268188 "Center"
7 1 11 5.97133779525757 "North"
8 1 11 11.0714359283447 "North"
6 1 11 3.11548042297363 "North"
6 1 9 4.89955902099609 "South"
7 1 11 5.35889291763306 "South"
7 1 10 3.76889157295227 "South"
8 1 10 5.55012273788452 "Center"
5 1 10 2.10559558868408 "Center"
9 1 11 3.86807298660278 "Center"
5 1 11 7.34933853149414 "North"
9 1 11 10.7020177841187 "North"
8 1 10 5.7903881072998 "North"
9 1 10 6.88983392715454 "Center"
7 1 11 6.58378267288208 "Center"
7 1 12 5.33237218856812 "South"
5 1 11 3.49201035499573 "Center"
5 1 11 5.55473279953003 "North"
6 1 10 9.62820339202881 "South"
8 1 10 4.08803796768188 "Center"
6 1 10 2.34514975547791 "North"
6 1 9 0.813810884952545 "North"
8 1 11 3.79886293411255 "South"
4 1 11 1.61169707775116 "North"
8 1 11 9.64600658416748 "North"
6 1 10 3.99337100982666 "Center"
6 1 10 3.46635460853577 "Center"
5 1 12 9.90299606323242 "Center"
7 1 10 4.89955902099609 "Center"
4 1 10 2.48805737495422 "North"
9 1 11 3.92770409584045 "Center"
7 1 10 3.06222438812256 "North"
11 1 9 4.98476886749268 "North"
12 1 6 2.7560019493103 "North"
8 1 10 8.73349285125732 "Center"
8 1 10 2.14355707168579 "North"
6 1 10 5.6714072227478 "North"
9 1 11 2.58499455451965 "Center"
11 1 8 3.98089170455933 "South"
6 1 11 10.4115629196167 "North"
6 1 10 5.24292373657227 "North"
3 1 10 0.982936203479767 "Center"
10 1 9 3.98089170455933 "North"
6 1 11 11.5956230163574 "Center"
10 1 10 6.99937009811401 "North"
9 1 9 5.96667623519897 "North"
9 1 9 6.12444877624512 "Center"
6 1 10 6.48737907409668 "South"
8 1 10 3.03995370864868 "North"
4 1 10 2.3885350227356 "North"
8 1 10 8.47449016571045 "Center"
8 1 10 6.35170125961304 "North"
4 1 10 5.20578145980835 "South"
9 1 10 7.03372287750244 "South"
8 1 9 5.77871370315552 "South"
4 1 9 3.98089170455933 "Center"
4 1 10 1.0049055814743 "North"
6 1 10 9.12815952301025 "North"
7 1 9 5.15743064880371 "South"
4 1 9 4.59333658218384 "Center"
4 1 9 1.83121013641357 "North"
6 1 9 3.75125575065613 "South"
11 1 13 6.17391920089722 "Center"
12 1 12 8.26800632476807 "South"
7 1 13 5.10496616363525 "North"
8 1 14 8.52097225189209 "North"
9 1 15 21.4355716705322 "South"
5 1 15 7.24975395202637 "South"
12 1 12 13.1675653457642 "North"
8 1 14 6.43067121505737 "South"
5 1 14 13.6098861694336 "North"
12 1 12 5.62421798706055 "North"
11 1 11 4.7926459312439 "North"
9 1 14 13.2219638824463 "South"
5 1 15 8.26800632476807 "North"
11 1 12 7.27934503555298 "South"
8 1 15 12.5551204681396 "South"
11 1 12 7.42715644836426 "North"
11 1 12 8.49256896972656 "South"
9 1 12 15.3111219406128 "North"
9 1 15 13.7800102233887 "Center"
10 1 13 9.79911804199219 "North"
12 1 12 3.98089170455933 "South"
11 1 12 6.88586664199829 "South"
14 1 9 2.75732755661011 "Center"
13 1 11 4.08848333358765 "South"
12 1 12 7.6555609703064 "South"
6 1 12 2.66700124740601 "South"
9 1 15 7.83585023880005 "South"
15 1 8 3.61899256706238 "Center"
9 1 12 7.51265716552734 "North"
11 1 12 5.54092645645142 "North"
12 1 12 5.81822633743286 "Center"
6 1 14 5.18441724777222 "Center"
9 1 12 10.7177858352661 "North"
11 1 13 4.48551177978516 "Center"
14 1 5 7.50044631958008 "South"
9 1 14 10.2917127609253 "South"
9 1 15 16.3318634033203 "South"
8 1 14 5.4190149307251 "North"
8 1 15 5.68698835372925 "Center"
9 1 15 15.9386034011841 "Center"
10 1 12 4.93304109573364 "South"
11 1 12 9.96042060852051 "South"
10 1 12 5.14124155044556 "South"
11 1 12 7.37383651733398 "Center"
5 1 15 11.745041847229 "Center"
7 1 14 4.93406295776367 "Center"
7 1 13 8.68558216094971 "South"
12 1 12 9.25472259521484 "North"
10 1 12 4.89955902099609 "Center"
12 1 11 1.6359828710556 "North"
14 1 8 4.08995723724365 "Center"
8 1 14 7.44684219360352 "Center"
12 1 12 7.8086724281311 "North"
12 1 12 3.67466926574707 "North"
10 1 12 5.12081146240234 "Center"
12 1 12 7.43874645233154 "South"
10 1 13 8.33193016052246 "South"
11 1 13 7.30917835235596 "Center"
11 1 12 5.04803037643433 "South"
9 1 14 5.17606067657471 "North"
12 1 12 5.35889291763306 "North"
10 1 14 6.73689365386963 "Center"
15 1 8 2.93221688270569 "South"
11 1 13 11.1464967727661 "South"
10 1 13 7.9355263710022 "South"
9 1 15 7.10436058044434 "South"
9 1 14 7.28529214859009 "North"
12 1 12 5.56768083572388 "South"
9 1 15 14.1474771499634 "South"
11 1 12 8.88045120239258 "North"
10 1 12 10.1665849685669 "Center"
8 1 14 10.0713157653809 "Center"
11 1 12 5.02717208862305 "South"
11 1 12 5.35889291763306 "North"
11 1 12 5.51200389862061 "North"
9 1 13 4.29513120651245 "Center"
8 1 15 9.79911804199219 "Center"
9 1 12 9.18667316436768 "South"
